Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
2749794831,2018-11-13,Business Analyst,Associate Business Analyst,,Full-time,Associate,3,"cloud, agile/scrum, agile, jira, visio, powerpoint, microsoft, excel",Salt Lake City Metropolitan Area,,,,14,MRM,Marketing & Advertising,"1,001-5,000 employees"
2709276626,2018-11-13,Business Analyst,Senior Business Analyst,,Full-time,Mid-Senior level,1,"jira, sharepoint",United States,73000,88000,yr,7,LINQ,Education Management,51-200 employees
2517514472,2018-11-13,Software Engineer,Senior Full Stack Software Engineer,,Full-time,Associate,2,"database, cloud, agile, python, docker, back-end, vue, c, objective_c, aws, no-sql, sql, nosql, c++, swift, mongo, jquery, postgres","Cincinnati, OH",,,,1,Xylem Inc.,Information Technology & Services,"10,001+ employees"
2714993169,2018-11-14,Business Intelligence Developer,Senior Business Intelligence Developer,,Full-time,Associate,3,"cloud, python, bi, aws, redshift, sql, machine_learning, airflow",United States,84000,155000,yr,15,Clear Capital,Financial Services,"501-1,000 employees"
2702106264,2018-11-14,Developer,Sitecore Developer,Remote,Full-time,Mid-Senior level,5,"json, sql, server, c","Virginia Beach, VA",,,,2,Orbit Recruitment Group,Staffing & Recruiting,1-10 employees
2683710628,2018-11-14,Software Engineer,"Senior Software Engineer, Backend",,Full-time,Mid-Senior level,6,"spark, nosql","Miami, FL",,,,2,Affirm,Financial Services,"1,001-5,000 employees"
2593090920,2018-11-14,Data Engineer,Azure Data Engineer,,Contract,Mid-Senior level,2,"iot, microsoft, cloud, java, python, programming, mlops, devops, machine_learning, azure, c","St Louis, MO",,,,37,"TechnoSmarts, Inc.",Staffing & Recruiting,11-50 employees
2718913769,2018-11-14,Research Analyst,"Market Research Analyst/Senior Analyst, Platform",Technology Clients,Full-time,Associate,3,"powerpoint, excel","Los Angeles, CA",,,,1,National Research Group,Entertainment,201-500 employees
2713350321,2018-11-14,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,7,"backend, frontend, java, ruby, mysql, agile, python, programming, postgresql, nosql, mongodb, devops","Raleigh, NC",179000,203000,yr,3,CloserIQ,Management Consulting,51-200 employees
2712362302,2018-11-14,Data Warehouse Engineer,Data Warehouse Engineer,,Contract,Mid-Senior level,2,"warehousing, microsoft, tableau, etl, sql, server",Nashville Metropolitan Area,73000,95000,hr,2,"IDR, Inc.",Staffing & Recruiting,"501-1,000 employees"
2736004682,2018-11-14,Software Developer,Winforms Software Developer,,Full-time,Entry level,3,"database, sql, c","San Francisco, CA",,,,1,Proven Recruiting,Staffing & Recruiting,51-200 employees
2693348204,2018-11-14,Software Engineer,Senior Software Engineer,100% Remote,Full-time,Mid-Senior level,7,"scrum, gcp, javascript, aws, python, kanban, azure",Nashville Metropolitan Area,,,,3,"Resolution Technologies, Inc.",Information Technology & Services,51-200 employees
2701081215,2018-11-15,Data Engineer,Software/Data Engineer,,Full-time,Entry level,2,"programming, tableau, sql","Little Rock, AR",,,,3,Windstream,Telecommunications,"10,001+ employees"
2680712049,2018-11-15,Software Engineer,Senior Software Engineer,,Full-time,Associate,3,"agile, linux, docker, git, scrum, saas, json, devops, java, aws, sql, nosql",United States,,,,,Emburse,Computer Software,"501-1,000 employees"
2693779378,2018-11-15,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,6,"cloud, aws, azure","Bridgeport, CT",,,,,Toptal,Internet,"1,001-5,000 employees"
2718278271,2018-11-15,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,6,"ssis, ssas, programming, sql, server, devops",United States,,,,25,"Cloudely, Inc",Information Services,51-200 employees
2702404273,2018-11-15,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,8,,"Nashville, TN",,,,,Toptal,Internet,"1,001-5,000 employees"
2676398245,2018-11-15,Software Engineer,"Senior Software Engineer, Backend",,Full-time,Mid-Senior level,5,,"Boise, ID",,,,,Affirm,Financial Services,"1,001-5,000 employees"
2690941457,2018-11-15,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,4,,"Dayton, OH",,,,1,Toptal,Internet,"1,001-5,000 employees"
2676396366,2018-11-15,Software Engineer,"Staff Software Engineer, Backend",,Full-time,Mid-Senior level,4,,"St Louis, MO",97000,153000,yr,,Affirm,Financial Services,"1,001-5,000 employees"
2681057644,2018-11-16,Business Analyst,Marketing Business Analyst,US Remote,Full-time,Associate,5,"javascript, agile, back-end, scrum, css, html","Phoenix, AZ",,,,,"Grand Canyon Education, Inc.",Education Management,"1,001-5,000 employees"
2692446674,2018-11-16,Data Analyst,Data Analyst,,Full-time,Associate,4,"python, looker, jira, sql, go",United States,,,,39,"Team Go, Inc.",Information Technology & Services,11-50 employees
2742923235,2018-11-16,Data Analyst,Data Analyst,,Full-time,Entry level,1,"database, power_bi, python, bi, r, looker, warehousing, tableau, sql",United States,,,,65,Gopuff,Internet,"5,001-10,000 employees"
2737047802,2018-11-16,Business Analyst,Senior Business Analyst Or Associate,ATI Practice,Full-time,Associate,3,go,United States,,,,21,Kearney,Management Consulting,"1,001-5,000 employees"
2724550945,2018-11-16,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,9,"pandas, airflow, cloud, aws, python, coding, hadoop, nosql, spark",United States,,,,2,Burtch Works,Staffing & Recruiting,11-50 employees
2737311824,2018-11-16,Financial Analyst,Fp&A Financial Analyst,,Full-time,Associate,4,excel,Greensboro--Winston-Salem--High Point Area,,,,6,Lumos Networks,Telecommunications,"501-1,000 employees"
2639286791,2018-11-16,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,3,"cloud, agile, tableau, ai",Raleigh-Durham-Chapel Hill Area,,,,27,Genesys,Computer Software,"1,001-5,000 employees"
2691324252,2018-11-16,Software Engineer,"Senior Software Engineer, Front-End",,Full-time,Mid-Senior level,7,"frontend, vue, css, backend, html, go",Atlanta Metropolitan Area,,,,6,FullStory,Computer Software,201-500 employees
2691328344,2018-11-17,Software Engineer,"Software Engineer Ii, Engineering","Trip (Remote – CA, TX, WA, NV)",Full-time,Entry level,1,"scrum, backend, cloud, agile, kanban, devops","Nevada, United States",,,,1,MGM Resorts International,Hospitality,"10,001+ employees"
2679646727,2018-11-17,Product Owner,Product Owner,,Contract,Mid-Senior level,6,"sap, scrum, agile, jira","Portland, Oregon Metropolitan Area",,,,44,Applicantz,Internet,51-200 employees
2694253664,2018-11-17,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,6,,"Indianapolis, IN",,,,,Toptal,Internet,"1,001-5,000 employees"
2752526077,2018-11-17,Software Engineer,Software Engineer-Smalltalk,,Full-time,Mid-Senior level,7,"unix, linux, c","Cincinnati, OH",,,,4,Cincom Systems,Computer Software,"501-1,000 employees"
2559051639,2018-11-17,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,,Full-time,Mid-Senior level,6,"data_lake, ibm, etl, sql","Oklahoma City, OK",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2698118022,2018-11-17,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,6,"excel, sap, microsoft, word, powerpoint",San Francisco Bay Area,46000,79000,hr,99,Insight Global,Staffing & Recruiting,"1,001-5,000 employees"
2721775978,2018-11-17,Data Engineer,Senior Data Engineer,,Full-time,Director,12,"scala, cloud, gcp, java, aws, pyspark, python, etl, sql, mlops, azure, spark",New York City Metropolitan Area,,,,1,Harnham,Staffing & Recruiting,51-200 employees
2736065153,2018-11-17,Software Engineer,Software Engineer,RUST (Blockchain/Crypto),Full-time,Mid-Senior level,4,"python, rust","Boston, MA",,,,1,Jobot,Staffing & Recruiting,201-500 employees
2733206025,2018-11-17,Business Analyst,Aem Lead Business Analyst,Remote option,Full-time,Associate,3,agile,"Salt Lake City, UT",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2515390801,2018-11-18,Data Engineer,Senior Data Engineer,(Remote - US),Full-time,Associate,2,"agile, aws, redshift, sql, excel, coding","Chicago, IL",,,,2,DISQO,Information Technology & Services,201-500 employees
2568322843,2018-11-18,Software Engineer,Remote: Lead Principal Aws Software Engineer,Architect / VoIP,Full-time,Associate,5,"cloud, agile/scrum, javascript, agile, python, jira, server, node.js, git, devops, c, perl, java, aws, c++, coding",United States,,,,3,J2 Global,Internet,"1,001-5,000 employees"
2723072457,2018-11-18,Business Analyst,Business Analyst,Sales Enablement (Remote),Full-time,Associate,5,"visio, microsoft",United States,,,,6,UiPath,Computer Software,"1,001-5,000 employees"
2665023830,2018-11-18,Operations Analyst,Senior Sales Operations Analyst,Territory & Quota Management,Full-time,Associate,3,outlook,United States,,,,7,Dynatrace,Computer Software,"1,001-5,000 employees"
2722382703,2018-11-18,Data Scientist,Informatics Data Scientist Lead,,Full-time,Mid-Senior level,6,,United States,,,,21,M2GEN,Biotechnology,51-200 employees
2696935304,2018-11-18,Developer,Mulesoft Developer,,Full-time,Mid-Senior level,2,"ibm, oracle, iot, microsoft, xml, jse/jee","Milwaukee, WI",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2698175290,2018-11-18,Software Engineer,Staff Software Engineer,Real Time Bidding,Full-time,Associate,4,"cloud, python, programming, aws, rust, machine_learning","Washington, DC",,,,,NextRoll,Marketing & Advertising,"501-1,000 employees"
2742508632,2018-11-18,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,7,excel,"Durham, NC",,,,,Toptal,Internet,"1,001-5,000 employees"
2734847619,2018-11-18,Software Engineer,Senior Mobile And Front-End Software Engineer,,Full-time,Associate,5,"graphql, python, frontend, css, ios, mongodb, backend, html, ai, coding, postgres",Charlotte Metro,,,,,HireVue,Computer Software,201-500 employees
2676398226,2018-11-18,Software Engineer,"Staff Software Engineer, Backend",,Full-time,Mid-Senior level,3,,"Raleigh, NC",,,,1,Affirm,Financial Services,"1,001-5,000 employees"
2665835544,2018-11-19,Systems Analyst,Business Systems Analyst,FP&A Systems,Full-time,Associate,4,"cloud, visio, gdpr, css, microsoft, aws, html, ai, azure","Irvine, CA",,,,4,HashiCorp,Computer Software,"1,001-5,000 employees"
2689980577,2018-11-19,Data Engineer,Platform Data Engineer,,Full-time,Associate,4,"python, git, json, pandas, outlook, aws, nlp, pyspark, etl, sql, ai, scala, aurora",United States,,,,39,Demyst,Computer Software,51-200 employees
2687898314,2018-11-19,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,5,"cloud, ruby, vue.js, agile, python, node.js, frontend, gcp, programming, backend, java, aws, ml, ai, azure, unix, coding, javascript/typescript",United States,,,,1,Workera.ai,Information Technology & Services,51-200 employees
2695748069,2018-11-19,Data Engineer,Data Engineer,100% Remote,Full-time,Entry level,1,"database, cloud, python, hadoop, spark, java, aws, sql, nosql, scala, airflow, c++, postgres","New York, NY",,,,,Professional Diversity Network,Staffing & Recruiting,201-500 employees
2713331808,2018-11-19,Software Engineer,Software Engineer Ii,Matching,Full-time,Associate,2,"graphql, node.js, database, golang, javascript, coding, programming, sql, server, postgres",United States,,,,13,PriceSpider,Information Technology & Services,51-200 employees
2733862157,2018-11-19,Software Engineer,Java/Angular Software Engineer,,Full-time,Entry level,2,"agile, docker, git, devops, ci/cd, java, shell, selenium, go, coding","Brooklyn, OH",,,,1,KeyBank,Banking,"10,001+ employees"
2671428395,2018-11-19,Software Engineer,"Senior Software Engineer, User Intelligence Platform",,Full-time,Associate,4,machine_learning,"Washington, DC",,,,,NextRoll,Marketing & Advertising,"501-1,000 employees"
2738608088,2018-11-19,Data Warehouse Engineer,Data Warehouse Engineer,,Contract,Mid-Senior level,8,"powershell, warehousing, cloud, aws, pyspark, redshift, python, etl, bigquery, snowflake, sql, server, azure",San Francisco Bay Area,,,,12,Applicantz,Internet,51-200 employees
2733034445,2018-11-20,Ux Researcher,Senior User Experience Ux Researcher,,Full-time,Mid-Senior level,2,"cloud, microsoft, go",United States,,,,2,BeyondTrust,Computer Software,"1,001-5,000 employees"
2475121670,2018-11-20,Software Engineer,Software Engineer,,Full-time,Entry level,1,"scala, database, ios, python, ml, spark","Seattle, WA",,,,87,ZipRecruiter,Internet,"1,001-5,000 employees"
2672820389,2018-11-20,Sales Engineer,Senior Sales Engineer,,Full-time,Mid-Senior level,5,"database, cloud, docker, gdpr, gcp, aws, sql, nosql, azure",New York City Metropolitan Area,,,,6,Ethyca,,
2677697018,2018-11-20,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,3,"agile, python, jira, linux, docker, programming, aws, machine_learning, go, azure, splunk, cicd","Sunnyvale, CA",,,,17,CrowdStrike,Computer & Network Security,"1,001-5,000 employees"
2720571646,2018-11-20,Software Engineer,Kotlin Software Engineer,,Full-time,Entry level,2,kotlin,"Chicago, IL",,,,,Clearcover,Insurance,201-500 employees
2638073617,2018-11-20,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,5,"data_lake, database, cloud, agile, python, linux, docker, server, devops, spark, warehousing, microsoft, ci/cd, aws, pyspark, ml, sql, machine_learning, azure, coding, postgres","Washington, DC",,,,3,IHS Markit,Information Services,"10,001+ employees"
2715138066,2018-11-20,Software Engineer,Software Engineer,CI/CD (Remote),Full-time,Entry level,2,"graphql, ruby, sass, agile, frontend, devops, backend, ci/cd","Cheyenne, WY",,,,1,"New Relic, Inc.",Computer Software,"1,001-5,000 employees"
2673960677,2018-11-20,Business Analyst,Remote Senior Business Analyst,Work From Home Opportunity,Full-time,Associate,4,"cloud, gcp, sql","De Pere, WI",,,,5,"CONNECT, powered by American Family Insurance",Insurance,"1,001-5,000 employees"
2718917163,2018-11-21,Quality Engineer,Software Quality Engineer,,Full-time,Associate,4,,"Austin, TX",,,,5,Asuragen,Biotechnology,51-200 employees
2714348487,2018-11-21,Business Analyst,Information Technology Business Analyst,,Full-time,Mid-Senior level,6,"excel, word, agile, powerpoint, sharepoint",Cincinnati Metropolitan Area,,,,28,Vertex Computer Systems,Information Technology & Services,201-500 employees
2730865612,2018-11-21,Business Analyst,Salesforce Business Analyst,Remote,Full-time,Associate,5,programming,"Blair, NE",,,,9,Cargill,Food Production,"10,001+ employees"
2681364369,2018-11-21,Software Engineer,"Senior Software Engineer, Frontend",,Full-time,Mid-Senior level,6,"javascript, frontend","Denver, CO",,,,,Affirm,Financial Services,"1,001-5,000 employees"
2688428058,2018-11-21,Software Engineer,Senior Software Engineer,,Full-time,Associate,5,"ruby, agile, hadoop, docker, gdpr, saas, warehousing, java, aws, sql, nosql","Norfolk, VA",,,,,Pegasystems,Computer Software,"5,001-10,000 employees"
2692446428,2018-11-21,Business Analyst,Technical Business Analyst,,Full-time,Mid-Senior level,9,"git, scrum, agile, slack, jira","San Diego, CA",,,,14,Jobot,Staffing & Recruiting,201-500 employees
2699858308,2018-11-21,Developer,Associate Data Developer,,Full-time,Associate,2,"github, powershell, database, ssis, saas, agile, python, etl, sql, server, azure, c",United States,,,,4,Enverus,Computer Software,"1,001-5,000 employees"
2733911329,2018-11-21,Developer,"We Are Looking For Siebel Developers, 100% Remote Work","12 Months contract in Houston, TX, USA",Full-time,Entry level,2,"database, sql, server","Houston, TX",,,,,Infomerica,Information Technology & Services,"1,001-5,000 employees"
2681341213,2018-11-21,Senior Analyst,Supervision And Business Risk Senior Analyst,,Full-time,Mid-Senior level,6,"programming, microsoft, vba","New York, NY",,,,1,Guardian Life,Financial Services,"5,001-10,000 employees"
2694252767,2018-11-22,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,7,,"Columbus, GA",,,,,Toptal,Internet,"1,001-5,000 employees"
2694253194,2018-11-22,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,7,,"Norman, OK",,,,,Toptal,Internet,"1,001-5,000 employees"
2688889960,2018-11-22,Product Manager,Group Product Manager,,Full-time,Mid-Senior level,5,"scrum, saas, excel","Boston, MA",,,,4,O'Reilly Media,E-learning,201-500 employees
